site,year,temp,temp_var,rh,rh_var,vpd,precip,precip_var,solrad,solrad_var
726350,1993,14.03,6.100947213215427,74.63,4.490401542174098,0.41,849.4,0.001160940628244668,180.06,348.4832003909855
726360,1998,15.58,4.801239292651545,70.04,5.033319767699171,0.53,414.0,0.0009464914258134761,219.75,354.3428461143318
725300,2004,16.05,3.92671283941957,68.18,4.79299372480596,0.59,506.55,0.00182310249082885,196.79,324.85272235007113
722560,1988,24.13,2.515650156999576,61.5,7.175452970879574,1.18,453.7,0.0024453538643849247,261.22,411.525891955601
723060,1992,19.3,2.809718240955866,72.01,6.304625739500658,0.63,661.6,0.0024186843381463763,204.0,373.07602513429794
727530,1964,13.25,9.586599645322304,67.44,6.104078474983878,0.5,402.9,0.0014704161965393733,215.55,338.4954495601561
726580,1980,15.06,7.203231903649977,57.98,5.254047426101223,0.72,486.9,0.0016435561866661624,218.55,349.49015273500567
726410,1964,15.0,6.461928326972596,65.98,4.662351796327343,0.58,514.3,0.0014111784219738438,216.52,358.3870862268916
725390,2005,15.66,6.093147208890878,65.38,5.27977429509294,0.62,467.7,0.0023358157352680793,199.43,329.9144035236132
726350,1973,15.63,4.739402010935115,69.47,4.336192308100596,0.55,530.1,0.0010862205037955094,199.9,335.779439661116
726540,1981,16.33,5.630310452086823,63.05,8.542306670677378,0.69,323.25,0.00186344474071161,230.85,346.31504568486764
723230,1997,20.27,2.20416105196912,72.19,5.599178215874244,0.67,838.9,0.0016360539632456403,226.16,388.36998847855835
724510,2001,19.31,4.943566296652328,64.51,8.57355965030609,0.8,372.9,0.0026874148101770226,256.51,405.5411305509783
725440,1961,16.19,5.4196810805807,68.62,4.851858617910957,0.58,851.5,0.0023245444155211535,213.55,353.78530149879884
722080,1961,21.71,1.6707435254124738,77.08,4.449230131952787,0.6,1004.4,0.0021013108492893592,233.27,386.23239726284135
725240,1972,14.35,5.420198204625857,72.41,3.64166762214561,0.45,893.1,0.0013545325241147476,202.4,355.73442031643674
724400,1964,19.02,3.763855084388351,69.98,5.150330774369615,0.67,654.9,0.0012072075043022981,228.71,374.8374886396601
726400,1978,13.71,6.338753703978533,74.75,3.7022209254723855,0.4,789.7,0.0013825460639378003,215.35,348.579954125573
724340,1965,18.74,4.937746812060469,65.51,5.411268249388254,0.75,514.3,0.0010079142689618256,221.32,363.48284554221925
723230,1991,21.66,2.137311906597987,72.46,5.17488817723803,0.72,1031.2,0.0020070220500325972,211.61,375.65620979585316
724060,1983,18.53,3.929505851892177,64.24,6.517493234546402,0.77,733.8,0.0011708243814691711,219.63,371.6159560380094
726360,1974,13.11,5.6915843045636185,71.63,4.225701977984675,0.43,506.3,0.0007306611247430289,207.99,354.76294049547096
722140,1984,22.73,1.987340485087384,74.42,5.508805614594824,0.72,1039.7,0.0026311244934159447,232.22,383.09999806140723
724320,1964,19.52,3.5686849731869215,69.48,5.293421036841171,0.7,718.6,0.0013391220972420455,223.61,372.97962915728726
722540,1974,23.89,1.4251475698103704,69.04,5.801136412686852,0.93,517.6,0.002031105132338267,245.47,406.51681842365946
725280,1994,14.58,5.4358539435369195,70.03,4.251896661441854,0.5,611.4,0.0008577225112898693,201.51,357.7830769698315
725430,1982,15.04,6.266288277213347,70.92,4.9374461082893815,0.5,746.9,0.001785576768892021,203.12,339.26592101495487
727530,1963,14.09,7.862297754181087,69.49,5.0941362847400615,0.49,351.5,0.0009459647109614956,209.25,327.3004141573783
722500,1995,25.89,1.0402827674691881,78.14,3.2611538013612855,0.75,367.5,0.003888048615703596,241.45,404.7543886692127
726580,1992,13.68,5.219279789148543,65.52,6.2178565295960695,0.54,596.6,0.0018188996094041674,194.63,338.8914183569319
723340,1975,21.4,2.776221197195136,68.39,3.8229332655410344,0.82,894.7,0.0020626729262321086,227.73,375.12941012384476
722510,1973,25.13,0.9826595589148391,78.16,3.653062626719013,0.71,743.1,0.00271856127140339,222.13,373.79597354447645
723080,1984,19.35,3.112955553587113,64.43,4.6255379084295685,0.81,815.2,0.0017143579861295338,217.14,365.7741701520437
726370,1986,14.85,5.295549994943898,71.35,5.194880301931784,0.49,765.85,0.0017684099166227374,202.16,339.73175887868416
722140,1992,22.7,1.9470423202440226,74.35,6.411696581039194,0.72,984.3,0.0027336487496846173,233.57,398.04522385846775
725430,1995,15.84,5.811413889501612,74.47,4.9303407932955885,0.46,585.9,0.0018220205679347625,204.27,356.6774852507212
725170,1989,16.09,4.6107327890326575,70.69,5.926825488012079,0.54,857.3,0.0008758501912451529,196.26,345.297904687796
724060,1967,16.89,4.018140224123654,66.82,5.713732822102928,0.64,624.4,0.0019542903519071523,212.03,359.70336072912875
726350,1986,14.89,5.022257790523034,72.13,5.080552893886352,0.48,979.5,0.001873911086904285,204.33,339.71349780199256
722530,1987,23.9,2.0398873236726534,66.97,6.495834719185261,1.0,686.7,0.0032741401163112267,246.99,404.8364919018405
722340,1984,20.63,2.5864530553374308,75.61,5.4505450068968315,0.6,714.3,0.002206271707053048,230.39,381.7739444060611
726450,1999,14.16,5.548016573803146,71.88,5.088368138999806,0.46,454.2,0.0011344503112944344,223.24,373.56390346126835
726370,1990,14.74,5.434346599620599,69.27,4.845314953474027,0.52,457.8,0.0009612688484757807,200.97,334.2069784339716
725430,1974,15.25,5.14205982058948,70.31,4.380916417791358,0.52,582.2,0.0017762426180108518,201.01,334.2696133518548
727640,1989,13.57,10.107108396485284,61.29,8.337510236166526,0.61,241.5,0.0007810852648369903,217.95,378.50892948331796
725240,1995,16.66,4.930092424667483,71.78,4.4645096424496185,0.54,560.35,0.0019563168554429236,201.69,356.4359116984945
725390,1987,16.06,5.168654693203973,68.27,5.825478562027291,0.58,547.1,0.0016345856933343461,217.07,347.61315177165505
725370,1987,16.82,4.532447600707397,68.8,5.80810341268962,0.6,665.9,0.0014803746806197713,217.51,348.88383323129386
726410,1961,13.97,6.318557245565363,74.12,4.268030980604904,0.42,542.1,0.0009668942960784188,217.54,365.3509953743786
726410,1973,14.91,4.605870197126802,73.79,4.334291326622204,0.45,692.8,0.0013333988545457354,203.95,353.29528221352746
725330,1988,17.33,5.374309776111193,62.05,7.677237122684908,0.76,540.6,0.0023768509709226338,234.27,373.9911552539369
723270,1984,19.24,3.108027914187636,67.31,4.721181421600857,0.74,962.4,0.0026655766213657148,232.75,384.9740668896804
725480,1992,14.62,4.982998434335524,69.39,6.706770102467719,0.51,523.9,0.0010720166923871319,203.04,366.7831818281168
726580,1978,15.27,6.677662629167664,65.34,4.820987611332794,0.61,683.0,0.0024353664377232717,216.27,341.57287810188996
722340,1992,21.94,2.119428398885,69.02,5.5968390244721995,0.83,909.4,0.0030108384518730638,223.85,386.28895406404195
727530,1976,14.24,9.27603129975708,55.62,7.851848578410584,0.73,169.8,0.0005090356038333638,234.39,342.1884472650351
726510,1979,14.26,7.5441187627980915,68.17,3.3973152696841993,0.52,655.2,0.0016431084497891646,215.54,341.83235834597264
722560,1963,25.18,1.8684494371615632,57.51,6.025708189392497,1.39,335.2,0.00319075515888791,246.67,399.42332452608343
724560,1974,18.6,3.933751073711831,64.89,5.695066837716092,0.76,524.1,0.0013880227452217836,226.91,374.92581288904114
722510,1964,25.46,1.0775986719507842,77.55,3.67968388176641,0.75,401.2,0.0020614753072185506,221.01,372.06606380584395
724560,1990,18.74,4.43221399764835,71.36,5.155080508997648,0.63,622.2,0.0013690691519891664,225.48,369.9072011659065
722080,1977,23.34,1.7021340199939712,71.63,4.652589060529881,0.83,688.7,0.0023172864548304515,243.87,383.05736626799774
726410,1979,13.7,6.414535751748056,76.18,5.1087336950643545,0.38,469.8,0.0010808629674565803,206.07,356.3256342328862
722500,1993,25.8,0.9537094227406429,76.53,3.48575853596227,0.8,367.5,0.00158068376945357,229.17,393.2137325929438
727640,1984,12.32,9.32532395412403,61.33,7.041580248018422,0.56,304.3,0.0005342560750399126,224.44,342.05330951981074
726540,1986,14.61,5.483801334701221,74.83,4.95222061074839,0.42,655.9,0.002075204797322117,224.54,357.0154071756793
724340,1982,18.82,3.723828648431382,71.02,5.232670577617775,0.64,883.7,0.002945264081337423,221.46,358.7923361454224
725240,1970,15.85,5.168885924214205,66.36,2.9834646696864615,0.61,541.7,0.0015471428428758096,209.81,349.5153759525934
725480,1975,14.55,8.641351563989549,68.21,3.878127255052181,0.53,459.0,0.0010887390457019045,213.22,339.6889357278816
725170,1994,17.08,4.39595797383747,69.6,6.368627847000307,0.6,803.9,0.0013053869912845201,207.37,372.5784702348935
726400,1989,13.6,6.016033320898071,72.51,4.191335759044218,0.43,605.8,0.001446975978066426,216.16,350.4754547204061
726510,1987,16.73,5.400249671838876,65.57,7.154633768619834,0.66,382.2,0.0009169930316447324,225.63,361.6771952475026
722260,1972,22.58,1.9447063497925077,69.67,4.93822898911818,0.84,621.3,0.002498451760046166,246.37,397.8481432784589
725210,1979,14.94,4.190652368541552,68.04,4.232644479621398,0.55,675.75,0.0010589478089504034,202.89,336.1527001020005
724500,1980,21.02,5.906375963904252,55.74,7.48615214705385,1.12,357.5,0.0011310293474988537,248.95,392.02578253899424
726450,1992,12.38,6.2007625601605705,71.39,5.1813724612565055,0.41,525.6,0.0009672864458927308,186.95,340.4522283326125
724060,1993,18.24,4.475343176712058,66.94,6.227855849829458,0.7,674.1,0.0012639138948273478,209.88,375.6705394232194
725570,1987,17.52,4.809410264420475,68.48,6.719495630872036,0.64,562.55,0.0011232286341385123,226.77,362.0405591384911
725260,1994,14.81,5.310097556663489,69.74,3.978353016538155,0.51,715.6,0.001177479956630837,197.36,358.4470421884651
727640,1992,12.68,6.417001986640673,64.33,7.646051599432446,0.53,265.0,0.000833485355389767,207.8,344.15125539677206
725300,1986,16.27,4.544200610859496,69.06,5.4267271135630955,0.58,575.15,0.0012239374107102798,207.31,349.2212011052861
724380,1987,18.27,3.7669400394133454,67.9,5.934816780168329,0.68,560.1,0.0019565893750226734,230.53,373.4267993341769
724460,1993,17.4,4.728390789071078,75.21,4.184517814937386,0.5,1106.85,0.0016806216924246556,203.49,374.7598880894948
725320,1995,17.16,4.8577176751624975,71.85,5.178330125000172,0.56,610.3,0.0010874105834802635,212.34,372.9000980404876
724340,1988,20.77,3.9372387892846024,55.89,7.136493214005279,1.1,416.5,0.0014964744077020564,251.18,392.3996388042642
723170,1980,19.55,3.234671068391264,68.79,6.814442436699982,0.72,575.9,0.0010264829616268981,233.2,381.843067968286
724340,1995,20.16,3.6565800422333834,65.59,4.826059357392926,0.82,767.1,0.0019060444908203288,216.89,371.90071517726705
725430,1987,16.86,4.767558364417425,70.42,5.957339693603396,0.57,822.3,0.0020088389774124125,214.43,352.57415165677185
725430,1981,15.78,4.744432368750441,68.82,4.779682481778746,0.56,697.1,0.001810180824571036,210.77,339.0762749308578
726580,1993,13.41,6.21210598534147,69.77,4.997794546431972,0.47,708.1,0.001302447814892729,188.21,337.32077204711493
725390,1962,14.2,6.414345780894545,67.27,5.61012069838003,0.53,337.1,0.0007567550526961455,213.87,345.2205029171736
723080,1975,19.7,3.2430830948118663,69.43,4.539050434082349,0.71,861.25,0.0025081522425843945,220.23,369.30091908732703
726350,1997,13.62,5.609600294952263,72.36,5.36129137666178,0.43,425.5,0.0010709220520752972,192.47,344.8442101600535
727640,1983,13.11,8.25990697472133,63.03,7.55433174529144,0.56,274.0,0.0013246998422143206,223.45,348.8151432183741
722510,1963,26.27,0.7700232001268665,71.61,3.507873847511733,0.99,204.5,0.0018863227573897104,230.16,375.4577999614745
722230,1993,22.46,1.9529409621033453,77.32,4.628452303887555,0.63,917.4,0.0021454401135393548,226.95,398.20086442208395
725190,1976,14.09,4.913746906945693,73.22,4.648277984012445,0.43,1100.4,0.001024301261055871,199.01,317.83547742814767
725570,1993,14.53,6.019521235325252,75.08,4.442142134447446,0.42,670.2,0.0017727380059607565,191.12,364.41412956278015
726350,1995,14.95,6.0269885403757595,71.66,4.9783137977833425,0.49,550.5,0.001771210853705174,199.6,346.0348629098967
725440,1973,17.08,3.7531569108972485,70.38,4.325549119466183,0.58,1114.4,0.0021026743610334494,208.03,354.47174759970034
725300,1981,15.72,4.70316038426102,70.94,5.038039138688587,0.52,803.9,0.0018676091644210097,204.72,341.0729471895855
724060,1964,17.9,3.9137299169875037,64.96,6.58423031724411,0.73,445.9,0.0008130051715890634,213.96,364.09298013487614
725330,1962,16.23,5.473131947345666,67.53,4.638128342128357,0.6,392.6,0.0014421734615732915,210.58,339.772885145105
724380,2000,17.69,3.059006839506843,71.58,4.391212311429257,0.58,662.1,0.0016230384728900043,213.2,348.4616676019216
725210,1975,15.29,5.236284343760273,70.92,4.2307142418560675,0.51,679.1,0.0019453480576152968,202.8,341.68994036609894
722530,1988,24.71,1.7770632406022728,62.46,7.853287587249908,1.19,417.4,0.005024809663521623,255.48,414.13651423026676
724290,1975,16.28,5.07251990353271,69.62,3.8077157139290523,0.57,647.85,0.00133884417374936,217.29,362.02780748781186
725360,1982,14.62,6.144650957448915,72.67,5.347575071469753,0.46,391.2,0.0006225766466299703,216.16,353.1218365294831
725350,1994,15.68,5.010815916749354,68.4,5.962259513326687,0.57,597.2,0.0018316262565074577,207.75,363.03935689260584
726350,1998,16.13,5.068038389043015,67.88,5.569794698213702,0.59,423.7,0.0010324582725473072,205.53,350.8359008336587
723340,1981,23.09,2.109797413234327,64.29,4.2288454880142,1.03,648.4,0.0021786560474651834,235.78,380.95448490173675
726510,1973,15.72,5.500380151870888,66.06,5.875631960595837,0.61,523.0,0.0014151067246051406,223.31,351.19057593245276
725440,1962,16.13,6.069701713916598,70.6,5.232986103081565,0.54,610.1,0.0015124164017886854,215.11,348.44555727050874
723270,1971,19.33,3.259407192912773,71.4,5.51256030677046,0.65,655.4,0.0018476817321794428,233.56,383.8985094775831
724500,1963,21.27,3.306338749795693,62.66,5.909723201902338,0.96,586.2,0.002143064417772528,237.05,377.8756835289999
723060,1986,20.68,2.837626854614677,67.23,7.119872880721251,0.81,673.3,0.0022990995003886005,239.04,390.2555087100219
724510,1990,18.71,4.996133216374517,61.67,8.625371637475345,0.84,432.5,0.0015109256615779465,249.52,403.69723015808773
726360,1961,13.68,5.325474136937081,68.62,4.348293205562298,0.49,546.4,0.0011202148306883714,213.02,362.4877149100525
722500,1989,25.78,1.2054973853155035,75.58,4.112320046211752,0.83,341.7,0.0032947187801496015,245.01,395.09938303301976
724230,1985,19.55,2.6189702787062563,69.05,5.2439630491799045,0.71,608.0,0.0013741190032812694,222.63,362.83104672650524
725190,1990,14.88,5.308060797455656,71.52,5.375745653063044,0.49,741.2,0.0014398154303166867,202.79,341.7650531359014
726510,1995,15.0,7.568499691358444,73.31,5.099353004366253,0.46,688.85,0.0011140719655394764,205.42,365.25567176178714
724560,1962,18.34,4.903525218699595,69.41,5.014668510317558,0.65,661.9,0.002519841603225099,229.96,366.88176586531006
726400,1974,13.25,5.488341163145892,71.64,3.236289742654023,0.43,570.1,0.0010418351947863182,214.63,341.18990345902057
726370,1972,13.53,6.135055612616299,68.99,3.9337770060313386,0.48,665.9,0.0013953703836221492,203.13,346.07217597745836
723040,1974,21.27,1.4350686319406492,78.11,2.750247237815174,0.56,882.45,0.0020895582479028654,230.61,386.82746660186797
724340,1984,18.85,5.167040426540701,68.8,5.960041491033328,0.69,762.5,0.0021855236832950954,222.99,367.53210983644937
725300,1980,15.7,6.163180149457545,68.7,4.357136760120317,0.56,761.8,0.001471001006717692,209.94,351.7120211974139
725280,1988,15.02,5.710933265064908,65.75,5.32139598789844,0.59,546.9,0.001380207165474365,223.35,359.42963504278043
726580,1988,16.96,6.078373359729533,56.49,7.155021971880301,0.85,334.5,0.0009823704156869855,235.16,358.2887278866839
725170,1991,17.8,4.079017887132872,66.79,6.566472385702952,0.68,561.0,0.0010814794962853425,210.84,374.14934103295525
725350,1961,15.03,5.281190590936022,72.46,5.116185693950692,0.47,665.2,0.0010646919726002965,203.41,345.92307204822237
722340,1985,22.53,1.7632833196616975,75.48,5.45079251392698,0.68,760.65,0.00306462843175871,226.7,375.3558638972086
726510,1999,14.99,5.999239353329946,70.96,5.08474399036028,0.5,506.5,0.0013825103041184416,224.73,381.62598187298056
725260,1982,13.92,5.363393124014618,64.44,3.0899834336966494,0.57,642.85,0.001108027585529951,210.67,355.66190510641246
726350,1979,14.71,5.533687069840031,71.48,4.773753535677252,0.48,484.5,0.0009492379953699669,210.26,336.5609033410323
724650,2000,17.24,5.808255991177414,56.93,10.544905557559069,0.86,329.4,0.0014130961240312338,258.06,402.7152378541299
726540,2003,15.09,7.67406746790887,65.92,6.6342564695161,0.59,326.35,0.0013608614952193147,228.26,359.6902924358055
725320,1992,16.2,4.035299446021449,70.94,5.631419319628215,0.54,514.4,0.0012855993021651695,207.33,360.4259133851894
725460,1994,16.81,4.4250373576190585,67.29,5.525398922105766,0.63,516.75,0.0017457090008278235,226.51,369.07991006289967
724460,1979,17.8,4.258459850074405,70.31,4.2614879367197585,0.61,592.1,0.0017951411474368536,226.46,364.777584638701
723170,1971,18.15,3.368579737409048,72.58,7.444050914184358,0.58,638.0,0.0015697867181122382,223.31,369.83662678667156
723270,1975,20.09,3.147666373783184,72.77,4.884212729386833,0.65,955.1,0.002002546309132105,227.4,392.2403073933032
722530,1986,25.1,1.3661954616336094,66.49,6.065208668237389,1.09,610.0,0.0030138688725846992,244.18,403.4844131313744
725480,1980,15.65,6.7412937659075745,70.19,4.514742690250151,0.53,688.1,0.003598525063203473,227.08,349.1541501829892
726360,1986,14.73,4.808911398857518,70.64,4.817491983985022,0.5,694.1,0.0015436366232174697,209.95,351.92294998410523
724230,1997,18.67,3.078106799461244,69.88,5.730580761593763,0.66,715.8,0.001301252905076571,203.49,346.5156759417843
726510,1994,15.76,5.520359651893507,68.36,5.985008157091819,0.57,448.45,0.0016856026392220115,218.56,362.7649994597444
722140,1973,23.4,1.4727545185532254,78.2,4.71301593499436,0.64,1595.65,0.003084930665603836,234.31,376.62638431792436
725300,2002,16.33,6.156852507486582,70.44,5.196877472063182,0.55,692.8,0.0019622805698119718,206.4,345.8237799677549
725190,1983,14.34,5.723965754719034,72.82,5.03605846239872,0.45,554.7,0.00083530778893841,207.88,347.2727357936389
722340,1993,22.18,2.6925060046717975,71.54,6.216648367386349,0.77,662.6,0.0017154106684506237,227.6,395.34236968074117
725260,1995,15.49,5.267922962228154,68.11,3.604337032848191,0.57,400.25,0.0009253274817753848,202.81,365.14658176499717
724320,1991,20.2,3.1950519602958205,73.91,5.085959050736868,0.63,416.3,0.0013814711526965924,216.21,373.04155243523314
723170,1993,20.06,3.410860381278094,67.48,5.571925067739033,0.77,721.35,0.002648328414661168,226.42,387.8426921861177
725350,1995,16.18,5.1937884658519815,70.54,5.443536793255672,0.55,719.7,0.002098134172810764,196.78,351.8451990496186
725170,1986,16.69,4.1390061901662705,64.85,6.71878840823626,0.67,564.4,0.0011634972886808402,210.21,357.25229955590066
724500,1997,18.95,3.7971663130402917,66.33,5.232864980244275,0.75,648.9,0.0015736329159664003,242.12,387.6462829570341
724650,1964,16.21,7.38864876919242,53.81,12.410813466368557,0.86,250.8,0.0016415018596676035,249.58,391.30511776170033
724380,1984,16.05,5.633333605285002,71.91,4.487080345820654,0.52,657.15,0.001370225954187534,216.54,361.0042702532901
725570,1995,15.68,6.681898528568834,71.42,5.154480608607602,0.51,531.9,0.0007467735996246147,210.51,375.83282735591956
722340,1979,21.72,1.9736870120850503,76.12,4.784012521281311,0.63,1121.65,0.002156143223206787,221.9,363.39830221613283
726370,1970,14.31,6.16518922343948,71.41,3.9808035986368626,0.47,539.1,0.001135619548825314,203.96,338.53679591532716
726510,2001,14.99,7.3160541182242635,72.69,4.462891037485326,0.47,550.2,0.002310664708104937,219.74,362.48103245361983
726400,1973,14.74,4.902963213119786,73.03,3.4615260023711034,0.46,578.0,0.0009538384630816322,202.27,344.41909241731327
725390,1975,13.87,7.125849228773081,74.78,4.157090654087637,0.4,689.7,0.002185459656209286,206.19,345.95341918251677
726450,2000,13.72,4.679420038125657,74.24,4.609640801016658,0.41,553.1,0.0010530022417565418,207.09,346.97676775534865
722230,2003,23.62,1.2265469683195405,74.3,3.7930962485586512,0.76,1374.2,0.002551413782074496,221.24,364.0881108661386
724320,1988,19.65,4.038037945390472,65.02,8.08015499308336,0.81,451.1,0.0022334248357361204,248.43,394.3384145234879
725480,1964,15.09,7.053943046213126,72.94,4.806297697145775,0.47,812.9,0.0025640643905885316,218.39,354.45483954152957
724500,1974,19.46,3.953193234985025,62.41,6.569230057098682,0.86,494.9,0.0013568153396501048,237.87,384.8379210553058
722350,1981,22.79,2.1761454952795747,71.47,5.299725408171166,0.8,779.3,0.0024704415061094576,240.59,392.264199046791
723080,1974,20.19,2.168891066061908,70.46,4.706155359774618,0.71,898.6,0.0016903067614116244,209.92,363.6819201384
725330,1980,15.59,6.023058204054746,71.62,3.834424498238681,0.51,657.7,0.0010541689365063946,210.06,345.69844224149705
723170,1981,19.37,3.162758777313316,64.63,5.752086467021843,0.8,684.55,0.002104786897499971,231.74,375.61270011767726
725170,1979,16.69,3.579034008308099,67.86,5.32637408100747,0.62,692.9,0.0012152552207325793,199.57,343.97094292488964
725190,1975,13.88,6.4355792978435975,72.77,4.672985148446196,0.43,890.05,0.0017084714545271234,208.99,331.0380499884384
724290,1987,17.76,4.094460706850584,67.97,5.796596724237836,0.66,421.6,0.0008988399891647926,220.8,355.814241239355
725390,1974,14.08,5.984484391359745,66.18,4.619052291890852,0.55,508.1,0.0009321898446883587,204.74,338.544570820457
725360,1990,15.78,4.7836878969571694,70.58,5.6529071661124455,0.53,519.6,0.0007908645394365654,207.55,348.4370571104289
722560,1961,22.84,1.7783331901018478,66.14,5.189971459144667,0.96,689.9,0.0029804644215336747,237.8,389.8869295212444
725330,1977,17.75,3.9753167592311813,69.15,4.8164934773924015,0.63,720.8,0.0014121394725196996,218.59,360.9450237896984
725390,2002,14.83,6.797199503266806,71.28,4.882428751919966,0.49,415.35,0.0008990292547055472,200.34,341.3765915065426
725170,1984,15.86,5.452198430467045,66.38,4.9082708029156406,0.61,975.4,0.0013624208413069965,204.33,347.89978557524375
724320,1980,19.31,4.971911406334738,67.58,4.6428578355346675,0.73,674.1,0.0017604915400642647,231.23,376.39367981679646
723060,1981,19.77,3.160241209801557,69.29,6.98518500599434,0.72,564.35,0.0018928335342477038,230.26,375.22016963619916
724380,1991,18.78,3.752436444347952,70.19,5.0364158057268185,0.65,590.5,0.0012137591948398318,214.35,368.85775745759344
725370,1983,15.41,5.621365177139533,66.07,4.217062666558472,0.6,639.3,0.0012180602459366688,213.2,352.9219739318553
722260,1962,23.02,2.424533780877696,67.99,5.045924450851159,0.92,807.1,0.0031787487284439153,247.62,403.28236408280947
726370,1980,13.76,6.167727489125274,73.13,4.0080760824213835,0.43,611.2,0.001284933026434876,203.76,328.17284397322516
725330,1983,17.27,5.468735112871563,63.88,5.020976420584912,0.72,469.5,0.0009989546684253574,216.52,356.3540310429243
725240,1990,15.69,4.365126004248874,72.14,5.011559308381401,0.5,794.3,0.0012297777385983017,199.62,345.35622195222004
725330,1989,15.48,5.409749041401466,72.69,4.778964618260259,0.48,689.7,0.002208100318522622,211.27,354.84914626178966
725290,1979,14.44,5.332674365028326,74.54,4.204898319828241,0.42,540.4,0.0008083028939864696,204.37,335.7917275919702
726360,1963,13.95,5.113470997068745,71.36,4.381917800596954,0.46,487.4,0.0010615830243603068,225.84,367.37672035943626
723170,1988,19.38,3.025844334291487,68.08,6.572794486883098,0.73,581.0,0.0018037019594501263,234.62,389.1660001021644
725320,1981,17.31,3.9762611800815986,71.67,4.400597927470296,0.57,831.4,0.0016468991954396188,213.7,350.8325390646073
726450,1980,13.38,7.0337487888989045,74.46,4.192986471216698,0.39,561.6,0.0011157663274978832,207.34,334.3776792431366
724340,1989,19.2,3.9905479342079437,63.6,5.536932887960872,0.82,572.8,0.0014783699139001402,224.09,358.0428781226161
724290,1980,16.86,5.536786079875596,70.2,4.032952816999778,0.58,807.9,0.0014607807377974632,212.67,353.33724974518657
723230,1964,21.45,2.204675923023937,66.32,5.476977851192519,0.87,1124.1,0.002052414137074031,224.71,381.3250186512134
724560,1982,17.57,4.4621082904134886,72.31,4.268485192855247,0.56,728.95,0.002138661650512655,217.46,357.9674643245863
724460,1991,19.72,3.6789268337986414,68.41,6.0658111780233135,0.73,496.6,0.001414040604823703,225.72,382.3966037997522
722230,1999,23.22,1.5505076222192673,78.06,4.235423448298141,0.64,845.8,0.0030943517400998785,249.23,403.66834381571334
724340,1980,20.22,4.983017737697981,64.98,6.230725242120486,0.84,525.15,0.0014586792610481677,234.87,375.9304305531263
725210,1993,15.39,5.479374769283589,69.9,5.1844226946977745,0.53,571.05,0.00101392713714391,186.93,352.73368546629257
725280,1982,13.6,6.120485548013182,70.18,4.702156104357312,0.47,547.05,0.0008901129013533184,207.23,345.5582310360775
727640,1972,13.06,8.466785864505859,63.69,5.787186137029021,0.55,300.6,0.0010421048297762062,220.23,346.3272550355757
723340,1994,22.14,2.1905520069531965,65.14,5.32847093017487,0.94,668.6,0.001465103488202697,226.84,382.9468337540791
722530,1990,25.06,1.677627473369602,68.69,5.724084936039216,1.01,700.7,0.0027201142510700506,235.7,393.11499403209393
727640,1980,13.75,8.432131613247213,56.85,8.742374911075924,0.68,327.0,0.0017215532564128526,231.64,366.5951560256701
726400,1994,15.48,5.371061793711901,67.64,5.578616268070445,0.57,421.0,0.000978584616947095,206.32,359.2969333795275
724500,1991,21.07,3.547274031501049,62.1,7.278590393745083,0.96,528.65,0.002557482130262276,228.9,383.38549907555876
725280,1990,14.73,5.139864291161342,70.96,4.793640216045076,0.49,675.6,0.0008212586236129463,206.22,349.371671564913
722140,1981,22.97,1.9400115415332657,74.39,6.431912621948603,0.73,793.6,0.00325817580423671,235.04,379.96193975814447
726410,1987,15.87,5.094520300904648,71.24,5.638561824426437,0.52,620.1,0.0015713918673775154,220.3,357.1595988195965
724510,1991,19.96,4.2495759468709835,55.35,10.057597275289934,1.05,192.3,0.0007993598382717444,239.62,391.8314726804703
726370,1993,14.02,6.088071144615245,71.96,4.793335282486363,0.45,590.15,0.0011473241903926024,190.35,346.9732712101727
725290,1994,14.4,5.821720238417772,70.63,5.033379653597058,0.48,473.75,0.0007076226607106773,188.84,339.5714693211579
723230,1980,21.15,3.2281206299384877,69.12,5.781256639778085,0.79,1233.9,0.00225541600280268,233.44,385.94869350978996
724380,1992,16.45,3.8523262105452223,73.31,4.471688810843363,0.5,739.1,0.0019175225242341889,196.04,354.1267194194329
724400,1990,18.99,3.6782440633563653,71.33,4.75435534864643,0.64,991.1,0.0018716059415824205,224.21,373.81960054479
723080,1988,19.88,2.9553556974414397,70.3,4.8787244938354215,0.7,648.4,0.001245752192108792,224.74,370.4334396550573
724400,1984,18.35,4.169280709720929,66.0,4.5181553114117285,0.72,613.3,0.0011339168372815063,223.27,373.37957199449556
724510,1992,17.63,3.4748574307348417,66.09,7.63223148784176,0.69,440.9,0.0011339914200529002,229.78,391.6358772349432
725440,1974,15.97,4.724997512461178,67.29,4.658334197727769,0.6,875.3,0.0017424327401696527,210.27,347.37361965290637
726510,1988,17.12,6.5307947010017635,59.5,7.989949282372869,0.8,383.4,0.001060715247997747,238.69,365.78673871806535
724500,2001,20.69,4.207587549550086,63.64,6.211120458536295,0.9,429.4,0.0015168867531508423,233.35,378.52556535316944
722230,1997,23.03,1.252614176102719,76.55,4.810850406885382,0.67,1239.1,0.002719723382708507,232.22,389.79534753463264
725480,1963,16.03,5.190064933897868,71.78,4.517778846552324,0.52,708.8,0.002187586030127436,218.75,349.4827048955547
726510,1998,14.87,7.030609635819222,73.79,4.949516127431749,0.45,460.0,0.0012445231541433697,217.88,368.33317526286254
