cokey,chkey,prcent,slope_r,slope,hzname,depth,awc,clay,silt,sand,OM,dbthirdbar,th33,th1500,bd,lat,lon
20149627,59137100,100.0,0.5,2,H2,20.0,0.2,25.0,55.0,20.0,2.0,1.5,31.5,17.7,-0.3,39.493983,-86.093547
20149627,59137101,100.0,0.5,2,H3,102.0,0.2,18.0,37.0,45.0,0.75,1.5,20.7,11.8,-0.192,39.493983,-86.093547
20158442,59166451,95.0,1,2,Ap,0.0,0.21,17.0,75.0,8.0,2.0,1.43,27.8,12.4,-0.2637,38.665122,-87.358228
20158442,59166453,95.0,1,2,Bt,30.0,0.18,29.0,67.0,4.0,0.75,1.44,31.5,17.7,-0.3006,38.665122,-87.358228
20158442,59166452,95.0,1,2,C,86.0,0.18,20.0,76.0,4.0,0.75,1.37,27.4,11.9,-0.2603,38.665122,-87.358228
20158442,59166454,95.0,1,2,2C,147.0,0.14,20.0,49.0,31.0,0.25,1.55,25.7,11.7,-0.2415,38.665122,-87.358228
20158626,59166926,60.0,1,2,A1,0.0,0.08,8.0,10.0,82.0,6.0,1.45,22.1,13.3,-0.2065,41.282222,-85.85887199999998
20158626,59166928,60.0,1,2,A2,15.0,0.15,12.0,13.0,75.0,3.0,1.6,19.9,11.5,-0.183,41.282222,-85.85887199999998
20158626,59166929,60.0,1,2,A3,30.0,0.15,12.0,13.0,75.0,3.0,1.6,19.9,11.5,-0.183,41.282222,-85.85887199999998
20158626,59166923,60.0,1,2,C,41.0,0.15,12.0,13.0,75.0,0.75,1.6,19.9,11.5,-0.183,41.282222,-85.85887199999998
20158626,59166927,60.0,1,2,2Cg1-2Cg3,56.0,0.03,3.0,2.0,95.0,0.75,1.7,7.9,2.7,-0.062,41.282222,-85.85887199999998
20158626,59166924,60.0,1,2,2Cg4,102.0,0.03,3.0,7.0,90.0,0.25,1.7,4.1,1.2,-0.024,41.282222,-85.85887199999998
20158626,59166925,60.0,1,2,2Cg5,127.0,0.03,3.0,7.0,90.0,0.25,1.7,4.1,1.2,-0.024,41.282222,-85.85887199999998
20158798,59167510,45.0,4,6,Ap,0.0,0.09,5.0,17.0,78.0,1.25,1.55,14.8,6,-0.1325,41.645578,-85.417028
20158798,59167511,45.0,4,6,"Bw,Bt1,Bt2",23.0,0.14,15.0,14.0,71.0,0.75,1.7,17.0,9.5,-0.153,41.645578,-85.417028
20158798,59167512,45.0,4,6,"Bt3,BC",91.0,0.12,10.0,18.0,72.0,0.75,1.7,12.5,5.8,-0.108,41.645578,-85.417028
20158798,59167513,45.0,4,6,2C,135.0,0.03,3.0,9.0,88.0,0.75,1.7,6.3,2.2,-0.046,41.645578,-85.417028
20159727,59169875,90.0,3,6,H1,0.0,0.07,2.0,9.0,89.0,1.0,1.55,8.9,2.6,-0.07349999,41.510961,-87.422393
20159727,59169874,90.0,3,6,H2,15.0,0.06,5.0,5.0,90.0,0.75,1.6,11.0,4.6,-0.094,41.510961,-87.422393
20159727,59169873,90.0,3,6,H3,69.0,0.06,2.0,3.0,95.0,0.25,1.6,7.2,1.7,-0.056,41.510961,-87.422393
20160927,59173015,100.0,1,2,H1,0.0,0.17,23.0,30.0,47.0,3.5,1.55,31.4,19.1,-0.2985,41.538191,-86.73545899999998
20160927,59173013,100.0,1,2,H2,23.0,0.17,27.0,28.0,45.0,0.75,1.6,28.8,17,-0.272,41.538191,-86.73545899999998
20160927,59173014,100.0,1,2,H3,91.0,0.03,3.0,2.0,95.0,0.25,1.6,7.0,2.3,-0.054,41.538191,-86.73545899999998
20163963,59182755,65.0,15,20,Ap,0.0,0.21,19.0,76.0,5.0,2.0,1.43,28.6,13.4,-0.2717,38.830719,-86.48005400000002
20163963,59182756,65.0,15,20,Bt1,18.0,0.18,31.0,64.0,5.0,0.5,1.53,32.5,19.5,-0.3097,38.830719,-86.48005400000002
20163963,59182754,65.0,15,20,2Bt2,91.0,0.11,65.0,29.0,6.0,0.25,1.5,37.1,34.1,-0.356,38.830719,-86.48005400000002
20187803,59250285,95.0,0.5,2,Ap,0.0,0.17,28.0,59.0,13.0,4.0,1.45,34.6,23.1,-0.3315,40.166141,-85.718915
20187803,59250286,95.0,0.5,2,Btg1,41.0,0.18,34.0,47.0,19.0,1.25,1.5,33.7,21.4,-0.322,40.166141,-85.718915
20187803,59250283,95.0,0.5,2,Btg2,81.0,0.18,25.0,41.0,34.0,1.25,1.5,28.3,15.3,-0.268,40.166141,-85.718915
20187803,59250284,95.0,0.5,2,C,112.0,0.07,15.0,49.0,36.0,0.75,1.65,24.5,10.1,-0.2285,40.166141,-85.718915
20282879,59508735,40.0,1,1,Ap,0.0,0.21,14.0,45.0,41.0,2.0,1.45,26.1,11,-0.2465,41.351701,-86.304671
20282879,59508734,40.0,1,1,Btg,43.0,0.17,28.0,32.0,40.0,0.75,1.5,31.2,18.1,-0.297,41.351701,-86.304671
20282879,59508733,40.0,1,1,BC,99.0,0.14,10.0,30.0,60.0,0.75,1.7,16.3,7.5,-0.146,41.351701,-86.304671
20282879,59508732,40.0,1,1,C,122.0,0.2,10.0,20.0,70.0,0.75,1.6,16.5,7.6,-0.149,41.351701,-86.304671
20295570,59552203,65.0,22,30,Ap,0.0,0.21,15.0,75.0,10.0,4.75,1.38,29.4,14.4,-0.2802,38.691352,-86.83301800000002
20295570,59552205,65.0,22,30,Bt,20.0,0.19,26.0,69.0,5.0,0.5,1.53,30.8,16.6,-0.2927,38.691352,-86.83301800000002
20295570,59552204,65.0,22,30,2Bt,66.0,0.15,23.0,37.0,40.0,0.25,1.48,27.8,13.4,-0.2632,38.691352,-86.83301800000002
20295570,59552201,65.0,22,30,2BC,104.0,0.11,18.0,28.0,54.0,0.25,1.45,18.1,10.2,-0.1665,38.691352,-86.83301800000002
20296209,59554518,100.0,38,50,A,0.0,0.21,7.0,63.0,30.0,5.5,1.35,28.5,14.4,-0.2715,40.75352,-86.052185
20296209,59554519,100.0,38,50,"Bw,C1",8.0,0.14,27.0,40.0,33.0,0.75,1.6,30.7,18.2,-0.291,40.75352,-86.052185
20296209,59554520,100.0,38,50,C2,46.0,0.05,27.0,37.0,36.0,0.75,1.8,26.6,19.9,-0.248,40.75352,-86.052185
20297757,59558594,55.0,3,6,H1,0.0,0.21,14.0,69.0,17.0,1.5,1.45,25.9,10.2,-0.2445,40.02062100000001,-86.913573
20297757,59558595,55.0,3,6,H2,25.0,0.18,29.0,61.0,10.0,0.75,1.5,32.0,18.4,-0.305,40.02062100000001,-86.913573
20297757,59558596,55.0,3,6,H3,76.0,0.14,28.0,32.0,40.0,0.75,1.6,31.6,19.1,-0.3,40.02062100000001,-86.913573
20297757,59558597,55.0,3,6,H4,124.0,0.03,15.0,40.0,45.0,0.25,1.9,20.7,11,-0.188,40.02062100000001,-86.913573
20298419,59560686,90.0,9,12,Ap,0.0,0.21,16.0,71.0,13.0,2.0,1.45,26.9,11.7,-0.2545,39.511834,-86.478443
20298419,59560687,90.0,9,12,Bt,20.0,0.18,26.0,66.0,8.0,0.5,1.55,30.4,16.5,-0.2885,39.511834,-86.478443
20298419,59560689,90.0,9,12,2Btx,64.0,0.07,24.0,48.0,28.0,0.25,1.73,29.6,16.2,-0.2787,39.511834,-86.478443
20298419,59560688,90.0,9,12,3Btb,119.0,0.07,32.0,44.0,24.0,0.25,1.65,31.0,20.6,-0.2935,39.511834,-86.478443
20313617,59609082,75.0,1,1,Cg,70.0,0.06,3.0,7.0,90.0,1.2,1.52,10.4,3.8,-0.08879999,41.022594,-87.383306
20313954,59610216,40.0,4,6,"Ap,E",0.0,0.16,10.0,39.0,51.0,2.5,1.5,27.9,13.9,-0.264,41.402981,-85.420028
20313954,59610214,40.0,4,6,"BE,Bt1,Bt2",23.0,0.14,27.0,43.0,30.0,0.75,1.6,30.2,17.9,-0.286,41.402981,-85.420028
20313954,59610215,40.0,4,6,"2Bt3,2C",81.0,0.07,39.0,44.0,17.0,0.75,1.8,27.5,24.8,-0.257,41.402981,-85.420028
